worker_id,wav_name,onomatopoeia_ja,onomatopoeia_en,confidence_score
aTIir,4-175025-A-34.wav,ピシッ カツン,p i sh i q  k a ts u N,3
aTIir,4-175025-A-34.wav,プシュン カシュ,p u sh u N  k a sh u,3
uVAlm,3-128512-A-47.wav,ブォーオーオーオーン,b u o: o: o: o: N,4
uVAlm,3-128512-A-47.wav,ブーンブーンブーン,b u: N b u: N b u: N,2
uVAlm,3-128512-A-47.wav,ドゥーンドゥーン,d u: N d u: N,1
WWPel,3-128512-A-47.wav,ブロロロ,b u r o r o r o,4
WWPel,3-128512-A-47.wav,ブルブルブルブル,b u r u b u r u b u r u b u r u,3
WWPel,3-128512-A-47.wav,ゴゴゴゴゴゴゴゴ,g o g o g o g o g o g o g o g o,3
ZZlAb,3-128512-A-47.wav,ブオーンブオーン,b u o: N b u o: N,4
ZZlAb,3-128512-A-47.wav,ブルブルブルブル,b u r u b u r u b u r u b u r u,5
ZZlAb,3-128512-A-47.wav,ボロロロロロロロロ,b o r o r o r o r o r o r o r o r o,5
AoCLr,3-128512-A-47.wav,ブロロロロロロ,b u r o r o r o r o r o r o,2
AoCLr,3-128512-A-47.wav,ゴォーン,g o:: N,1
AoCLr,3-128512-A-47.wav,ビビビ,b i b i b i,1
LLQFj,3-128512-A-47.wav,スーブロロロー,s u: b u r o r o r o:,3
LLQFj,3-128512-A-47.wav,ブゥーン,b u:: N,3
LLQFj,3-128512-A-47.wav,スゥーブブブブブー,s u:: b u b u b u b u b u:,3
jymMG,1-67033-A-37.wav,ピピピピッ,p i p i p i p i q,3
jymMG,1-67033-A-37.wav,チチチチッ,ch i ch i ch i ch i q,3
jymMG,1-67033-A-37.wav,ティティティティ,t i t i t i t i,3
oqYYO,1-67033-A-37.wav,ピピッ,p i p i q,4
oqYYO,1-67033-A-37.wav,プープ,p u: p u,2
oqYYO,1-67033-A-37.wav,ペーペ,p e: p e,2
FsXZo,1-67033-A-37.wav,ピピッピピピピピピピピピピピピピピピピ,p i p i q p i p i p i p i p i p i p i p i p i p i p i p i p i p i p i p i,5
FsXZo,1-67033-A-37.wav,ビビッビビビビビビビビビビビビビビビビ,b i b i q b i b i b i b i b i b i b i b i b i b i b i b i b i b i b i b i,4
FsXZo,1-67033-A-37.wav,ピピィピィピィピィピィピィピィピィピィピィピィピィピィピィピィピィピィ,p i p i: p i: p i: p i: p i: p i: p i: p i: p i: p i: p i: p i: p i: p i: p i: p i: p i:,4
hXzGa,1-67033-A-37.wav,ピピッピピピピッピピピピッピピピピッピピピピッ,p i p i q p i p i p i p i q p i p i p i p i q p i p i p i p i q p i p i p i p i q,5
hXzGa,1-67033-A-37.wav,チチッピピピピッピピピピッピピピピッピピピピッ,ch i ch i q p i p i p i p i q p i p i p i p i q p i p i p i p i q p i p i p i p i q,4
hXzGa,1-67033-A-37.wav,ピピッピピピピーピピピピーピピピピーピピピピー,p i p i q p i p i p i p i: p i p i p i p i: p i p i p i p i: p i p i p i p i:,3
XLVWv,1-67033-A-37.wav,ピピッピピピピッピピピピッピピピピッピピピピッ,p i p i q p i p i p i p i q p i p i p i p i q p i p i p i p i q p i p i p i p i q,5
XLVWv,1-67033-A-37.wav,ピィピィッピィピィピィピィッピィピィピィピィッピィピィピィピィッピィピィピィピィ,p i: p i: q p i: p i: p i: p i: q p i: p i: p i: p i: q p i: p i: p i: p i: q p i: p i: p i: p i:,4
XLVWv,1-67033-A-37.wav,ツツッツツッツツーツツッツツーツツッツツーツツッツツー,ts u ts u q ts u ts u q ts u ts u: ts u ts u q ts u ts u: ts u ts u q ts u ts u: ts u ts u q ts u ts u:,2
rCGjB,5-221950-A-22.wav,パチパチパチパチー,p a ch i p a ch i p a ch i p a ch i:,4
rCGjB,5-221950-A-22.wav,パチパチパチパチパラパラパラ,p a ch i p a ch i p a ch i p a ch i p a r a p a r a p a r a,4
rCGjB,5-221950-A-22.wav,パッパッパッパッパッ,p a q p a q p a q p a q p a q,2
JbMQS,5-221950-A-22.wav,タッタッタッタッタッタッタッタッタッタッタッタッ,t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q,5
JbMQS,5-221950-A-22.wav,テッテッテッテッテッテッテッテッテッテッテッ,t e q t e q t e q t e q t e q t e q t e q t e q t e q t e q t e q,5
JbMQS,5-221950-A-22.wav,トォトォトォトォトォトォトォトォトォトォトォトォ,t o: t o: t o: t o: t o: t o: t o: t o: t o: t o: t o: t o:,3
qZcUD,5-221950-A-22.wav,パチパチパチパチパチパチパチパチパチパチパチパチパチパチパチパチパチパチパチ,p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i p a ch i,4
qZcUD,5-221950-A-22.wav,パンパンパンパンパンパンパンパンパンパンパンパンパンパンパンパンパンパンパン,p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N p a N,3
qZcUD,5-221950-A-22.wav,タチタチタチタチタチタチタチタチタチタチタチタチタチタチタチタチタチタチタチ,t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i t a ch i,3
VRHfP,5-221950-A-22.wav,バチバチバチバチ,b a ch i b a ch i b a ch i b a ch i,5
VRHfP,5-221950-A-22.wav,タチタチタチタチ,t a ch i t a ch i t a ch i t a ch i,4
VRHfP,5-221950-A-22.wav,パッパッパッパッパッ,p a q p a q p a q p a q p a q,4
AFgBx,5-221950-A-22.wav,パパパ,p a p a p a,3
AFgBx,5-221950-A-22.wav,パッパッパッ,p a q p a q p a q,3
AFgBx,5-221950-A-22.wav,パパパチチッ,p a p a p a ch i ch i q,3
vuQgk,3-172922-A-48.wav,パパンパパンパパン,p a p a N p a p a N p a p a N,5
vuQgk,3-172922-A-48.wav,タタンタタンタタン,t a t a N t a t a N t a t a N,4
vuQgk,3-172922-A-48.wav,ポポンポポンポポン,p o p o N p o p o N p o p o N,4
zPfvR,3-172922-A-48.wav,トトンットトンットトンッ,t o t o N q t o t o N q t o t o N q,2
zPfvR,3-172922-A-48.wav,ダタンッダタンッダタンッ,d a t a N q d a t a N q d a t a N q,3
zPfvR,3-172922-A-48.wav,ドドンッドドンッドドンッ,d o d o N q d o d o N q d o d o N q,2
GEYYV,3-172922-A-48.wav,パパンパパンパパン,p a p a N p a p a N p a p a N,4
GEYYV,3-172922-A-48.wav,ババンバババン,b a b a N b a b a b a N,3
GEYYV,3-172922-A-48.wav,タタンパンタタン,t a t a N p a N t a t a N,3
XOFDW,3-172922-A-48.wav,カタカタカタ,k a t a k a t a k a t a,3
XOFDW,3-172922-A-48.wav,パタパタパタ,p a t a p a t a p a t a,3
XOFDW,3-172922-A-48.wav,カチャカチャカチャ,k a ch a k a ch a k a ch a,2
sSsbQ,3-172922-A-48.wav,バンバンバン,b a N b a N b a N,3
sSsbQ,3-172922-A-48.wav,バーンバーンバーン,b a: N b a: N b a: N,4
sSsbQ,3-172922-A-48.wav,ドコンドコンドコン,d o k o N d o k o N d o k o N,4
fphJW,2-60180-A-49.wav,ギコギコギコギコギコギコギコギコ,g i k o g i k o g i k o g i k o g i k o g i k o g i k o g i k o,5
fphJW,2-60180-A-49.wav,バホバホバホバホバホバホバホ,b a h o b a h o b a h o b a h o b a h o b a h o b a h o,3
fphJW,2-60180-A-49.wav,ジコジコジコジコジコジコジコジコ,j i k o j i k o j i k o j i k o j i k o j i k o j i k o j i k o,4
WXgXB,2-60180-A-49.wav,ワシャワシャワシャワシャ,w a sh a w a sh a w a sh a w a sh a,3
WXgXB,2-60180-A-49.wav,ガシャガシャガシャガシャ,g a sh a g a sh a g a sh a g a sh a,2
WXgXB,2-60180-A-49.wav,ギコギコギコギコ,g i k o g i k o g i k o g i k o,3
rasUt,2-60180-A-49.wav,グゴグゴグゴグゴグゴ,g u g o g u g o g u g o g u g o g u g o,1
rasUt,2-60180-A-49.wav,ギコギコギコギゴ,g i k o g i k o g i k o g i g o,4
rasUt,2-60180-A-49.wav,ベコベコベコベコ,b e k o b e k o b e k o b e k o,3
ozMda,2-60180-A-49.wav,ゴギゴギゴギゴギゴギ,g o g i g o g i g o g i g o g i g o g i,4
ozMda,2-60180-A-49.wav,ゴキゴキゴキゴキ,g o k i g o k i g o k i g o k i,4
ozMda,2-60180-A-49.wav,グゴッグゴッグゴッ,g u g o q g u g o q g u g o q,3
kAFEn,2-60180-A-49.wav,ンギョッンギョッンギョッンギ,N gy o q N gy o q N gy o q N g i,5
kAFEn,2-60180-A-49.wav,ワギョッギギョッギギョ,w a gy o q g i gy o q g i gy o,4
kAFEn,2-60180-A-49.wav,ワギョッギゴッギゴッギゴッギゴ,w a gy o q g i g o q g i g o q g i g o q g i g o,4
zraKR,1-34094-B-5.wav,ニヤーオーウーニヤーオー,n i y a: o: u: n i y a: o:,4
zraKR,1-34094-B-5.wav,ウァォゥーウァォゥー,u a o u: u a o u:,4
zraKR,1-34094-B-5.wav,アォゥーアォゥー,a o u: a o u:,3
bwYew,1-34094-B-5.wav,エーンエーンエーン,e: N e: N e: N,5
bwYew,1-34094-B-5.wav,ウェーンウェーンウェーン,w e: N w e: N w e: N,4
bwYew,1-34094-B-5.wav,ワーンワーンワーン,w a: N w a: N w a: N,4
xJgTH,1-34094-B-5.wav,ウアーンウアーン,u a: N u a: N,5
xJgTH,1-34094-B-5.wav,ワーンアーン,w a: N a: N,3
xJgTH,1-34094-B-5.wav,エアーンエアーン,e a: N e a: N,3
DxQVS,1-34094-B-5.wav,ウワァーンウワァーン,u w a:: N u w a:: N,4
DxQVS,1-34094-B-5.wav,ウェーンウェーン,w e: N w e: N,2
DxQVS,1-34094-B-5.wav,ウワェーンウワェーン,u w a e: N u w a e: N,3
CqWpO,1-34094-B-5.wav,フワーフワー,f u w a: f u w a:,3
CqWpO,1-34094-B-5.wav,ウワーウワー,u w a: u w a:,5
CqWpO,1-34094-B-5.wav,ウァーウァー,u a: u a:,4
hPjFT,5-222524-A-41.wav,ブーウーウーウーウーウーウーウーウーウーウーウー,b u: u: u: u: u: u: u: u: u: u: u: u:,2
hPjFT,5-222524-A-41.wav,ブーブーブーブーブーブーブーブーブーブーブーブー,b u: b u: b u: b u: b u: b u: b u: b u: b u: b u: b u: b u:,2
hPjFT,5-222524-A-41.wav,ベーベーベーベーベーベーベーベーベーベーベーベー,b e: b e: b e: b e: b e: b e: b e: b e: b e: b e: b e: b e:,2
DHqJa,5-222524-A-41.wav,ジー,j i:,4
DHqJa,5-222524-A-41.wav,ギー,g i:,3
DHqJa,5-222524-A-41.wav,ビー,b i:,3
NZIXE,5-222524-A-41.wav,ギーンギーンイーン,g i: N g i: N i: N,4
NZIXE,5-222524-A-41.wav,グーングーンゴー,g u: N g u: N g o:,3
NZIXE,5-222524-A-41.wav,ゴーンブルルルゴー,g o: N b u r u r u r u g o:,2
WPmsw,5-222524-A-41.wav,ダッァーララー,d a q a: r a r a:,4
WPmsw,5-222524-A-41.wav,ジャーラララ,j a: r a r a r a,4
WPmsw,5-222524-A-41.wav,ドリャーリャーリャー,d o ry a: ry a: ry a:,3
dYvpi,5-222524-A-41.wav,ブーンブーン,b u: N b u: N,5
dYvpi,5-222524-A-41.wav,ギーギー,g i: g i:,3
dYvpi,5-222524-A-41.wav,ウィーンウィーン,w i: N w i: N,3
zaqIh,4-200330-A-6.wav,オーヒョヒョヒョヒョヒョオー,o: hy o hy o hy o hy o hy o o:,1
zaqIh,4-200330-A-6.wav,オキョキョキョキョキョーオー,o ky o ky o ky o ky o ky o: o:,1
zaqIh,4-200330-A-6.wav,ヒョーキョキョヒョーキョキョ,hy o: ky o ky o hy o: ky o ky o,1
irNOL,4-200330-A-6.wav,プープー,p u: p u:,3
irNOL,4-200330-A-6.wav,プーンプーン,p u: N p u: N,3
irNOL,4-200330-A-6.wav,プウープウー,p u u: p u u:,3
ftJyP,4-200330-A-6.wav,カタカタカタアアアアアアアアアアカタカタカッタ,k a t a k a t a k a t a a a a a a a a a a a k a t a k a t a k a q t a,2
ftJyP,4-200330-A-6.wav,クワクワクワックワカカカカカカッカタタタタタッタ,k u w a k u w a k u w a q k u w a k a k a k a k a k a k a q k a t a t a t a t a t a q t a,2
ftJyP,4-200330-A-6.wav,グワクワガッカアタタタタッタグワグワカッカカカ,g u w a k u w a g a q k a a t a t a t a t a q t a g u w a g u w a k a q k a k a k a,2
APjeE,4-200330-A-6.wav,クククックワッ,k u k u k u q k u w a q,2
APjeE,4-200330-A-6.wav,コココッコワッ,k o k o k o q k o w a q,2
APjeE,4-200330-A-6.wav,オオオッオワッ,o o o q o w a q,1
mcutG,4-200330-A-6.wav,アワワッワワッワワ,a w a w a q w a w a q w a w a,5
mcutG,4-200330-A-6.wav,フオオオオオフオオオ,f u o o o o o f u o o o,3
mcutG,4-200330-A-6.wav,ホヤホヤホヤヤヤヤホヤヤヤ,h o y a h o y a h o y a y a y a y a h o y a y a y a,2
biawY,3-163288-A-1.wav,コッケコッコーッ,k o q k e k o q k o: q,4
biawY,3-163288-A-1.wav,コッケクォークォー,k o q k e k u o: k u o:,4
biawY,3-163288-A-1.wav,カッキコーコーッ,k a q k i k o: k o: q,3
IafWp,3-163288-A-1.wav,コケコッコー,k o k e k o q k o:,4
IafWp,3-163288-A-1.wav,クォケクォクォー,k u o k e k u o k u o:,4
IafWp,3-163288-A-1.wav,クォケクォッホー,k u o k e k u o q h o:,4
lcpTC,3-163288-A-1.wav,コケコッコー,k o k e k o q k o:,4
lcpTC,3-163288-A-1.wav,キュケキュッコー,ky u k e ky u q k o:,4
lcpTC,3-163288-A-1.wav,ピポッピッポー,p i p o q p i q p o:,4
zxGZV,3-163288-A-1.wav,コケコッコー,k o k e k o q k o:,5
zxGZV,3-163288-A-1.wav,コケクワッコウ,k o k e k u w a q k o u,4
zxGZV,3-163288-A-1.wav,ハケケッコオウ,h a k e k e q k o o u,4
OBrca,3-163288-A-1.wav,ホヘホーウオー,h o h e h o: u o:,4
OBrca,3-163288-A-1.wav,コケコッコー,k o k e k o q k o:,1
OBrca,3-163288-A-1.wav,ホケホッホー,h o k e h o q h o:,1
YKneW,5-244310-A-25.wav,ピショピショピショピショピショ,p i sh o p i sh o p i sh o p i sh o p i sh o,3
YKneW,5-244310-A-25.wav,トンピショトンピショ,t o N p i sh o t o N p i sh o,1
YKneW,5-244310-A-25.wav,ピシピシピシピシピシ,p i sh i p i sh i p i sh i p i sh i p i sh i,1
ecveG,5-244310-A-25.wav,ゴンゴンゴンゴン,g o N g o N g o N g o N,3
ecveG,5-244310-A-25.wav,ドンドンジャリドンドン,d o N d o N j a r i d o N d o N,3
ecveG,5-244310-A-25.wav,コンコンコンジャリジャリ,k o N k o N k o N j a r i j a r i,2
bwYew,5-244310-A-25.wav,シャッシャッシャッ,sh a q sh a q sh a q,4
bwYew,5-244310-A-25.wav,サクサクサクサク,s a k u s a k u s a k u s a k u,4
bwYew,5-244310-A-25.wav,シャンシャンシャン,sh a N sh a N sh a N,4
TBaHZ,5-244310-A-25.wav,ジャッジャッジャリジャリジャリジャリジャリ,j a q j a q j a r i j a r i j a r i j a r i j a r i,4
TBaHZ,5-244310-A-25.wav,ザッザッザザンザザンザザンザザンザザン,z a q z a q z a z a N z a z a N z a z a N z a z a N z a z a N,3
TBaHZ,5-244310-A-25.wav,ピチャポチャピチャポチャピチャポチャピチャ,p i ch a p o ch a p i ch a p o ch a p i ch a p o ch a p i ch a,3
gpIiy,5-244310-A-25.wav,シュッチュッキュッジュッジャッジャッ,sh u q ch u q ky u q j u q j a q j a q,4
gpIiy,5-244310-A-25.wav,シュッキュッギュッギャッギュッギャッ,sh u q ky u q gy u q gy a q gy u q gy a q,4
gpIiy,5-244310-A-25.wav,シュッキュッジュッヂュッジャッヂュッ,sh u q ky u q j u q j u q j a q j u q,4
xJgTH,1-115546-A-48.wav,パララーン,p a r a r a: N,4
xJgTH,1-115546-A-48.wav,ダダダーン,d a d a d a: N,4
xJgTH,1-115546-A-48.wav,タラララーン,t a r a r a r a: N,3
vTfGP,1-115546-A-48.wav,ドゥパァァーン,d u p a: a: N,4
vTfGP,1-115546-A-48.wav,ドゥパーン,d u p a: N,3
vTfGP,1-115546-A-48.wav,ドゥァワァァーン,d u a w a: a: N,4
KWLCR,1-115546-A-48.wav,パァンッ,p a: N q,4
KWLCR,1-115546-A-48.wav,ガァンッ,g a: N q,2
KWLCR,1-115546-A-48.wav,ドォンッ,d o: N q,3
LMcNf,1-115546-A-48.wav,ダラー,d a r a:,2
LMcNf,1-115546-A-48.wav,バラッー,b a r a q:,2
LMcNf,1-115546-A-48.wav,タラッー,t a r a q:,2
YpLub,1-115546-A-48.wav,ドーン,d o: N,3
YpLub,1-115546-A-48.wav,パーン,p a: N,3
YpLub,1-115546-A-48.wav,ドカーン,d o k a: N,2
IiUKK,5-212059-A-36.wav,ピューンッ,py u: N q,4
IiUKK,5-212059-A-36.wav,ピュシュウウウウウン,py u sh u u u u u u N,2
IiUKK,5-212059-A-36.wav,プオオオオオオオン,p u o o o o o o o N,4
ADvkx,5-212059-A-36.wav,キュイーン,ky u i: N,3
ADvkx,5-212059-A-36.wav,ウィーン,w i: N,3
ADvkx,5-212059-A-36.wav,ブーン,b u: N,2
WpRto,5-212059-A-36.wav,ギイーギイーギイー,g i i: g i i: g i i:,3
WpRto,5-212059-A-36.wav,ズウーウージーイー,z u u: u: j i: i:,3
WpRto,5-212059-A-36.wav,ズウオーオー,z u u o: o:,3
XVdMV,5-212059-A-36.wav,ギュイーン,gy u i: N,3
XVdMV,5-212059-A-36.wav,チャイーン,ch a i: N,2
XVdMV,5-212059-A-36.wav,シュローン,sh u r o: N,2
Gqiwe,5-212059-A-36.wav,ウィーン,w i: N,3
Gqiwe,5-212059-A-36.wav,トゥイーン,t u i: N,2
Gqiwe,5-212059-A-36.wav,トゥーン,t u: N,2
etDCc,3-111102-B-46.wav,ティローンゴーンゴーンゴーン,t i r o: N g o: N g o: N g o: N,4
etDCc,3-111102-B-46.wav,グォーングォーングォーングォーン,g u o: N g u o: N g u o: N g u o: N,4
etDCc,3-111102-B-46.wav,ドドーンポローンポローンポローン,d o d o: N p o r o: N p o r o: N p o r o: N,3
hYKYc,3-111102-B-46.wav,カンコン,k a N k o N,3
hYKYc,3-111102-B-46.wav,カランコロン,k a r a N k o r o N,2
hYKYc,3-111102-B-46.wav,ガンゴン,g a N g o N,2
yKmqc,3-111102-B-46.wav,ガランガラーンガラン,g a r a N g a r a: N g a r a N,4
yKmqc,3-111102-B-46.wav,カランコローンカラン,k a r a N k o r o: N k a r a N,3
yKmqc,3-111102-B-46.wav,グゥォーンググゥォンオン,g u: o: N g u g u: o N o N,2
qZlhQ,3-111102-B-46.wav,カーンカーン,k a: N k a: N,4
qZlhQ,3-111102-B-46.wav,ラーン,r a: N,4
qZlhQ,3-111102-B-46.wav,カランカラン,k a r a N k a r a N,3
CWeKi,3-111102-B-46.wav,カーカー,k a: k a:,2
CWeKi,3-111102-B-46.wav,キーキーキーキーキー,k i: k i: k i: k i: k i:,2
CWeKi,3-111102-B-46.wav,クアークアークアークアー,k u a: k u a: k u a: k u a:,2
hDejW,4-102844-A-49.wav,ギコギコギコ,g i k o g i k o g i k o,3
hDejW,4-102844-A-49.wav,ガキガキガキ,g a k i g a k i g a k i,3
hDejW,4-102844-A-49.wav,ギーギギーギギーギ,g i: g i g i: g i g i: g i,3
Ybfso,4-102844-A-49.wav,ギコギコ,g i k o g i k o,5
Ybfso,4-102844-A-49.wav,ギーコーギーコー,g i: k o: g i: k o:,3
Ybfso,4-102844-A-49.wav,シャーシャー,sh a: sh a:,2
qQfkp,4-102844-A-49.wav,ジャギジャギジャギ,j a g i j a g i j a g i,4
qQfkp,4-102844-A-49.wav,ジャリジャリジャリ,j a r i j a r i j a r i,2
qQfkp,4-102844-A-49.wav,ザザザザザ,z a z a z a z a z a,1
arjiI,4-102844-A-49.wav,ギコギコギコギコ,g i k o g i k o g i k o g i k o,4
arjiI,4-102844-A-49.wav,ギィコギィコギィコ,g i: k o g i: k o g i: k o,3
arjiI,4-102844-A-49.wav,ジィコジィコジィコ,j i: k o j i: k o j i: k o,3
eTOdo,4-102844-A-49.wav,ヴォーギーヴォーギーヴォーギー,b u o: g i: b u o: g i: b u o: g i:,4
eTOdo,4-102844-A-49.wav,ギーギィーギーギィーギーギィー,g i: g i:: g i: g i:: g i: g i::,5
eTOdo,4-102844-A-49.wav,ギーボーギーボーギーボー,g i: b o: g i: b o: g i: b o:,5
YNDeh,2-184077-A-49.wav,ギコギコギコギコ,g i k o g i k o g i k o g i k o,4
YNDeh,2-184077-A-49.wav,ジコジコジコジコジ,j i k o j i k o j i k o j i k o j i,3
YNDeh,2-184077-A-49.wav,ディコディコディコディコディコ,d i k o d i k o d i k o d i k o d i k o,3
ieTXD,2-184077-A-49.wav,キコキコキコキコ,k i k o k i k o k i k o k i k o,4
ieTXD,2-184077-A-49.wav,カリカリカリカリカリ,k a r i k a r i k a r i k a r i k a r i,3
ieTXD,2-184077-A-49.wav,サコサコサコサコサコ,s a k o s a k o s a k o s a k o s a k o,3
YdeQO,2-184077-A-49.wav,スコスコスコスコ,s u k o s u k o s u k o s u k o,3
YdeQO,2-184077-A-49.wav,シュコシュコシュコシュコ,sh u k o sh u k o sh u k o sh u k o,3
YdeQO,2-184077-A-49.wav,シーコシーコシーコシーコ,sh i: k o sh i: k o sh i: k o sh i: k o,2
poiVg,2-184077-A-49.wav,ゴキゴキゴキゴキゴキゴキゴキゴキゴキ,g o k i g o k i g o k i g o k i g o k i g o k i g o k i g o k i g o k i,4
poiVg,2-184077-A-49.wav,ゴキゴキゴキゴキゴキゴキゴキゴキゴキゴ,g o k i g o k i g o k i g o k i g o k i g o k i g o k i g o k i g o k i g o,4
poiVg,2-184077-A-49.wav,ゴシゴシゴシゴシゴシゴシゴシゴシゴシゴ,g o sh i g o sh i g o sh i g o sh i g o sh i g o sh i g o sh i g o sh i g o sh i g o,4
WNdRf,2-184077-A-49.wav,シヤコシヤコシヤコシヤコ,sh i y a k o sh i y a k o sh i y a k o sh i y a k o,3
WNdRf,2-184077-A-49.wav,ウイコウイコウイコウイコ,u i k o u i k o u i k o u i k o,3
WNdRf,2-184077-A-49.wav,ワコワコワコワコ,w a k o w a k o w a k o w a k o,2
